Date,Open vix,Open spy,return
4/18/06,12.55,128.929993,1.411624214
4/19/06,11.52,130.75,0.191204589
4/20/06,11.3,131,0.526719084
4/21/06,11.24,131.690002,-0.60748955
4/24/06,12.26,130.889999,0.114595463
4/25/06,11.71,131.039993,-0.412082592
4/26/06,11.76,130.5,-0.459774713
4/27/06,12.27,129.899994,0.685141679
4/28/06,12.13,130.789993,0.519923569
5/1/06,11.83,131.470001,-0.34989427
5/2/06,12.2,131.009995,0.106861312
5/3/06,12.21,131.149994,-0.053367902
5/4/06,11.92,131.080002,0.740006855
5/5/06,11.39,132.050003,0.34834683
5/8/06,11.98,132.509995,-0.067917141
5/9/06,12.1,132.419998,-0.007547198
5/10/06,12.22,132.410004,0.075516197
5/11/06,12.33,132.509995,-1.622514588
5/12/06,12.71,130.360001,-1.204363292
5/15/06,15.12,128.789993,0.753165659
5/16/06,13.49,129.759995,-0.840010051
5/17/06,13.83,128.669998,-1.025880174
5/18/06,15.54,127.349998,-0.376910096
5/19/06,16.16,126.870003,-0.465046099
5/22/06,18.549999,126.279999,0.71270273
5/23/06,16.700001,127.18,-1.179430728
5/24/06,17.870001,125.68,0.986631127
5/25/06,16.67,126.919998,0.858806348
5/26/06,14.92,128.009995,-0.031242873
5/30/06,15.39,127.970001,-1.054933179
5/31/06,18.09,126.620003,0.600216381
6/1/06,16.469999,127.379997,1.468050749
6/2/06,14.17,129.25,-0.309473114
6/5/06,14.97,128.850006,-1.2728032
6/6/06,16.719999,127.209999,-0.235826588
6/7/06,17.209999,126.910004,-1.047988305
6/8/06,17.92,125.580002,0.621117206
6/9/06,17.9,126.360001,-0.379870209
6/12/06,18.129999,125.879997,-1.700031022
6/13/06,20.950001,123.739998,-0.72733313
6/14/06,23.450001,122.839996,0.903615301
6/15/06,21.049999,123.949997,1.081084334
6/16/06,16.559999,125.290001,0.08779711
6/19/06,16.059999,125.400002,-1.108452933
6/20/06,17.52,124.010002,-0.008065478
6/21/06,16.67,124,0.766126613
6/22/06,15.95,124.949997,-0.49619449
6/23/06,16.41,124.330002,0.168904526
6/26/06,16.549999,124.540001,0.377389591
6/27/06,15.58,125.010002,-0.655947514
6/28/06,16.02,124.190002,0.81326595
6/29/06,15.28,125.199997,1.869012824
6/30/06,12.9,127.540001,-0.086248235
7/3/06,13.29,127.43,-0.109863454
7/5/06,13.92,127.290001,-0.070707832
7/6/06,14.04,127.199997,-0.007857705
7/7/06,13.9,127.190002,-0.19655633
7/10/06,14.17,126.940002,-0.259966122
7/11/06,14.31,126.610001,0.426507382
7/12/06,13.39,127.150002,-1.33700745
7/13/06,15.17,125.449997,-1.052212062
7/14/06,17.57,124.129997,-0.491420297
7/17/06,18.73,123.519997,0.153822866
7/18/06,18.200001,123.709999,0.379921594
7/19/06,17.620001,124.18,1.562250765
7/20/06,15.1,126.120003,-0.76910956
7/21/06,16.23,125.150002,-0.567319208
7/24/06,17.08,124.440002,1.237544982
7/25/06,15.44,125.980003,0.484198274
7/26/06,15.04,126.589996,0.624062742
7/27/06,14.26,127.379997,-0.26691475
7/28/06,14.73,127.040001,0.488037622
7/31/06,15.01,127.660004,-0.25067209
8/1/06,15.49,127.339996,0.188476525
8/2/06,14.93,127.580002,-0.18812196
8/3/06,15.1,127.339996,1.366425361
8/4/06,14.03,129.080002,-0.914161746
8/7/06,14.98,127.900002,0.148548864
8/8/06,15.2,128.089996,0.070260756
8/9/06,14.76,128.179993,-1.248237703
8/10/06,15.56,126.580002,0.466105223
8/11/06,14.72,127.169998,0.361719751
8/14/06,14.15,127.629997,0.485781567
8/15/06,13.57,128.25,0.83431345
8/16/06,12.69,129.320007,0.201047778
8/17/06,12.69,129.580002,0.470751652
8/18/06,12.11,130.190002,-0.007687994
8/21/06,12.4,130.179993,-0.145942549
8/22/06,12.42,129.990005,0.146155853
8/23/06,12.26,130.179993,-0.145942549
8/24/06,12.24,129.990005,-0.269256086
8/25/06,12.41,129.639999,0.007709812
8/28/06,12.92,129.649994,0.647906702
8/29/06,12.27,130.490005,0.29120238
8/30/06,12.14,130.869995,-0.015273937
8/31/06,12.23,130.850006,0.221622458
9/1/06,12.14,131.139999,0.282138175
9/5/06,12.8,131.509995,-0.304154829
9/6/06,13.06,131.110001,-0.800856527
9/7/06,14.07,130.059998,0.015380594
9/8/06,13.79,130.080002,-0.169127457
9/11/06,13.95,129.860001,0.539039731
9/12/06,13.04,130.559998,0.827206661
9/13/06,11.4,131.639999,0.243093287
9/14/06,11.36,131.960007,0.265225054
9/15/06,11.49,132.309998,-0.393020186
9/18/06,12.28,131.789993,0.250399892
9/19/06,11.96,132.119995,0.098399186
9/20/06,11.75,132.25,0.272212476
9/21/06,11.43,132.610001,-0.708847744
9/22/06,12.47,131.669998,0.045566948
9/25/06,12.97,131.729996,0.584532015
9/26/06,12.23,132.5,0.747173585
9/27/06,11.65,133.490005,0.187279939
9/28/06,11.64,133.740005,0.04486167
9/29/06,11.75,133.800003,-0.19432735
10/2/06,12.45,133.539993,-0.486741077
10/3/06,12.68,132.889999,0.255848448
10/4/06,12.64,133.229996,1.268484614
10/5/06,11.94,134.919998,0.022234658
10/6/06,11.99,134.949997,-0.074094852
10/9/06,12.07,134.850006,0.185391167
10/10/06,11.77,135.100006,-0.19245743
10/11/06,11.75,134.839996,0.45238877
10/12/06,11.5,135.449997,0.524183843
10/13/06,11.17,136.160004,0.264394822
10/16/06,11.07,136.520004,-0.036626867
10/17/06,11.36,136.470001,0.417668349
10/18/06,11.44,137.039993,-0.474309715
10/19/06,11.51,136.389999,0.329934015
10/20/06,11.06,136.839996,-0.204617077
10/23/06,11.15,136.559998,0.527241513
10/24/06,11.25,137.279999,0.335085958
10/25/06,10.88,137.740005,0.667924326
10/26/06,10.56,138.660004,-0.036061588
10/27/06,10.66,138.610001,-0.685374066
10/30/06,11.36,137.660004,0.297837417
10/31/06,11.1,138.070007,0.108636194
11/1/06,10.93,138.220001,-1.237162486
11/2/06,11.61,136.509995,0.556742384
11/3/06,11.16,137.270004,-0.225830109
11/6/06,11.39,136.960007,0.905366484
11/7/06,11.06,138.199997,-0.144715633
11/8/06,11.41,138,0.731880435
11/9/06,10.65,139.009995,-0.6258514
11/10/06,11.01,138.139999,0.028951788
11/13/06,11.19,138.179993,0.571723867
11/14/06,10.89,138.970001,0.431752174
11/15/06,10.47,139.570007,0.623339512
11/16/06,10.13,140.440002,-0.363150807
11/17/06,10.37,139.929993,0.264425083
11/20/06,10.42,140.300003,0.135425514
11/21/06,10.05,140.490005,0.185062987
11/22/06,10.02,140.75,-0.36234103
11/24/06,10.81,140.240005,0.028518253
11/27/06,11.26,140.279999,-1.454230122
11/28/06,12.48,138.240005,0.889754019
11/29/06,11.41,139.470001,0.695490782
11/30/06,10.88,140.440002,0.064082169
12/1/06,11.07,140.529999,-0.199245002
12/4/06,12.01,140.25,0.93404492
12/5/06,11.13,141.559998,0.218986299
12/6/06,11.39,141.869995,0.112782128
12/7/06,11.35,142.029999,-0.633664723
12/8/06,12.58,141.130005,0.205479338
12/11/06,11.88,141.419998,0.190923493
12/12/06,11.2,141.690002,0.381109459
12/13/06,10.45,142.229996,-0.260138515
12/14/06,10.74,141.860001,0.549836455
12/15/06,9.68,142.639999,-0.070110769
12/18/06,10.64,142.539993,-0.694534902
12/19/06,11.06,141.550003,0.51571599
12/20/06,10.3,142.279999,-0.007024881
12/21/06,10.36,142.270004,-0.442823492
12/22/06,10.59,141.639999,-0.585993368
12/26/06,12.03,140.809998,0.752785324
12/27/06,11.12,141.869995,0.380636512
12/28/06,10.84,142.410004,-0.245773464
12/29/06,10.95,142.059998,0.133747714
1/3/07,12.16,142.25,-0.717050264
1/4/07,12.4,141.229996,0.070810736
1/5/07,11.84,141.330002,-0.360854024
1/8/07,12.48,140.820007,0.347955529
1/9/07,11.86,141.309998,-0.516591897
1/10/07,12.34,140.580002,0.711338729
1/11/07,11.42,141.580002,0.402593581
1/12/07,10.93,142.149994,0.647212831
1/16/07,10.64,143.070007,-0.153771573
1/17/07,10.9,142.850006,0.224005591
1/18/07,10.65,143.169998,-0.440039819
1/19/07,10.8,142.539993,0.371835293
1/22/07,10.77,143.070007,-0.566164787
1/23/07,10.77,142.259995,0.499090415
1/24/07,10.41,142.970001,0.622508214
1/25/07,9.99,143.860001,-0.896700953
1/26/07,10.95,142.570007,-0.266539231
1/29/07,11.5,142.190002,0.112528306
1/30/07,11.28,142.350006,0.196697568
1/31/07,11.09,142.630005,1.065686705
2/1/07,10.32,144.149994,0.402360058
2/2/07,10.3,144.729996,-0.020727562
2/5/07,10.53,144.699997,0.186595719
2/6/07,10.55,144.970001,0.103465544
2/7/07,10.31,145.119995,-0.234286116
2/8/07,10.49,144.779999,0.193396189
2/9/07,10.42,145.059998,-0.772091559
2/12/07,11.33,143.940002,-0.118103375
2/13/07,11.42,143.770004,0.716421348
2/14/07,10.19,144.800003,0.600825264
2/15/07,10.28,145.669998,-0.15788838
2/16/07,10.42,145.440002,0.082505499
2/20/07,10.62,145.559998,0.034352158
2/21/07,10.48,145.610001,0.30217842
2/22/07,10.23,146.050003,-0.212254703
2/23/07,10.41,145.740005,0.061751748
2/26/07,10.59,145.830002,-1.337171346
2/27/07,12.12,143.880005,-2.425636557
2/28/07,17.209999,140.389999,-0.747918661
3/1/07,17.76,139.339996,0.509550036
3/2/07,16.700001,140.050003,-1.513752199
3/5/07,20.4,137.929993,0.616259003
3/6/07,18.309999,138.779999,0.58365543
3/7/07,16.25,139.589996,0.680562381
3/8/07,14.34,140.539993,0.547890308
3/9/07,13.7,141.309998,-0.62982097
3/12/07,14.96,140.419998,-0.170919387
3/13/07,14.87,140.179993,-1.248394983
3/14/07,17.629999,138.429993,0.390094652
3/15/07,16.91,138.970001,0.24465496
3/16/07,15.38,139.309998,-0.035893332
3/19/07,15.82,139.259995,0.588831703
3/20/07,15.01,140.080002,0.728158185
3/21/07,13.27,141.100006,1.686739829
3/22/07,12.29,143.479996,-0.139390163
3/23/07,13.13,143.279999,0.153546204
3/26/07,13.39,143.5,-0.264811847
3/27/07,13.35,143.119995,-0.684737307
3/28/07,14.28,142.139999,0.281408473
3/29/07,14.45,142.539993,-0.210458829
3/30/07,14.94,142.240005,-0.056243671
4/2/07,14.91,142.160004,0.569778403
4/3/07,14.02,142.970001,0.50360285
4/4/07,13.82,143.690002,-0.013921637
4/5/07,13.57,143.669998,0.68211597
4/9/07,13.26,144.649994,-0.221218122
4/10/07,13.33,144.330002,0.339503217
4/11/07,12.72,144.820007,-0.745754694
4/12/07,13.65,143.740005,0.807004981
4/13/07,12.67,144.899994,0.641827494
4/16/07,11.86,145.830002,0.781731457
4/17/07,11.7,146.970001,-0.251748654
4/18/07,12.48,146.600006,-0.034108457
4/19/07,13.16,146.550003,1.13954143
4/20/07,12.03,148.220001,0.101196869
4/23/07,12.6,148.369995,-0.094358027
4/24/07,13.12,148.229996,0.337313643
4/25/07,12.74,148.729996,0.51099914
4/26/07,13.16,149.490005,-0.267582438
4/27/07,13.12,149.089996,0.368906711
4/30/07,12.9,149.639999,-0.815290703
5/1/07,14.1,148.419998,0.323403858
5/2/07,13.52,148.899994,0.718607819
5/3/07,13.01,149.970001,0.520103351
5/4/07,12.91,150.75,0.086238806
5/7/07,13.34,150.880005,-0.198835492
5/8/07,13.48,150.580002,0.039843936
5/9/07,13.43,150.639999,0.059743097
5/10/07,13.31,150.729996,-0.65016654
5/11/07,13.47,149.75,0.74123606
5/14/07,13.26,150.860001,-0.106061248
5/15/07,13.88,150.699997,0.066360983
5/16/07,14.02,150.800003,0.384616703
5/17/07,13.62,151.380005,0.416164605
5/18/07,13.01,152.009995,0.374979948
5/21/07,13.24,152.580002,0.078643989
5/22/07,12.09,152.699997,0.163719715
5/23/07,12.77,152.949997,-0.27459824
5/24/07,13.15,152.529999,-0.675276344
5/25/07,13.81,151.5,0.290430363
5/29/07,13.86,151.940002,-0.315910882
5/30/07,14.18,151.460007,1.459125114
5/31/07,12.78,153.669998,0.136661029
6/1/07,12.77,153.880005,-0.220959182
6/4/07,13.47,153.539993,0.130267037
6/5/07,13.58,153.740005,-0.572397536
6/6/07,14.07,152.860001,-0.85045335
6/7/07,15.08,151.559998,-1.30641068
6/8/07,16.75,149.580002,0.902521047
6/11/07,15.31,150.929993,-0.172261984
6/12/07,15.46,150.669998,-0.112828036
6/13/07,16.049999,150.5,1.036543522
6/14/07,14.76,152.059998,0.710246623
6/15/07,13.01,153.139999,0.156723261
6/18/07,14.42,153.380005,-0.541140939
6/19/07,13.78,152.550003,0.675187794
6/20/07,12.77,153.580002,-1.627816101
6/21/07,14.8,151.080002,0.291237751
6/22/07,14.45,151.520004,-0.844772285
6/25/07,16.5,150.240005,-0.019966719
6/26/07,16.459999,150.210007,-1.384729314
6/27/07,18.870001,148.130005,1.518936018
6/28/07,15.7,150.380005,0.345783337
6/29/07,15.25,150.899994,-0.019880054
7/2/07,16.48,150.869995,0.868295913
7/3/07,14.96,152.179993,0.14456631
7/5/07,15.37,152.399994,-0.013116142
7/6/07,15.36,152.380005,0.511877526
7/9/07,15.34,153.160004,-0.568040596
7/10/07,15.88,152.289993,-1.011224027
7/11/07,17.690001,150.75,1.074623549
7/12/07,16.389999,152.369995,1.4438617
7/13/07,15.39,154.570007,0.271720244
7/16/07,15.57,154.990005,-0.038719916
7/17/07,15.58,154.929993,-0.451815034
7/18/07,16.379999,154.229996,0.628931482
7/19/07,15.43,155.199997,-0.199740983
7/20/07,15.39,154.889999,-0.458393702
7/23/07,16.620001,154.179993,-0.687506841
7/24/07,17.629999,153.119995,-0.71838495
7/25/07,17.77,152.020004,-1.203790259
7/26/07,19.41,150.190002,-1.318326769
7/27/07,20.34,148.210007,-1.538367109
7/30/07,23.639999,145.929993,1.644630381
7/31/07,20.08,148.330002,-2.123649267
8/1/07,23.709999,145.179993,1.088305604
8/2/07,22.940001,146.759995,0.354322716
8/3/07,21.52,147.279999,-2.084459547
8/6/07,25.32,144.210007,1.199635889
8/7/07,23.33,145.940002,1.692477707
8/8/07,20.969999,148.410004,-0.660340256
8/9/07,24.459999,147.429993,-2.061991551
8/10/07,28.040001,144.389999,1.461320739
8/13/07,28.02,146.5,-0.546077133
8/14/07,25.559999,145.699997,-2.045295855
8/15/07,28.219999,142.720001,-2.052976443
8/16/07,32.68,139.789993,4.084703688
8/17/07,25.25,145.5,-0.226805498
8/20/07,29.870001,145.169998,-0.392637603
8/21/07,26.389999,144.600006,0.975096087
8/22/07,24.33,146.009995,0.91089723
8/23/07,22.469999,147.339996,-0.583684012
8/24/07,22.75,146.479996,0.935288119
8/27/07,22.24,147.850006,-1.143051695
8/28/07,23.870001,146.160004,-1.224691401
8/29/07,25.870001,144.369995,0.748079267
8/30/07,25.4,145.449997,1.512545236
8/31/07,23.530001,147.649994,-0.135453443
9/4/07,21.93,147.449997,0.508647009
9/5/07,24.030001,148.199997,-0.168690962
9/6/07,24.43,147.949997,-0.993579608
9/7/07,25.98,146.479996,0.027312944
9/10/07,26.91,146.520004,-0.191099503
9/11/07,27.110001,146.240005,0.717989582
9/12/07,25.969999,147.289993,0.855462054
9/13/07,25.01,148.550003,-0.397169968
9/14/07,26.379999,147.960007,0.236544325
9/17/07,26.450001,148.309998,0.350619653
9/18/07,25.790001,148.830002,3.077337861
9/19/07,19.959999,153.410004,-0.045634573
9/20/07,20.469999,153.339996,-0.410844539
9/21/07,19.440001,152.710007,-0.189908314
9/24/07,19.040001,152.419998,-1.056291839
9/25/07,20.25,150.809998,0.954845182
9/26/07,17.92,152.25,0.433500164
9/27/07,17.120001,152.910004,-0.039237459
9/28/07,17.23,152.850006,-0.163559038
10/1/07,18.440001,152.600006,1.317165741
10/2/07,17.67,154.610001,-0.517432892
10/3/07,18.879999,153.809998,0.195047789
10/4/07,18.65,154.110001,0.596974884
10/5/07,17.549999,155.029999,0.232213122
10/8/07,17.73,155.389999,0.135148337
10/9/07,17.15,155.600006,0.282767984
10/10/07,16.42,156.039993,0.570366598
10/11/07,16.15,156.929993,-0.9367145
10/12/07,18.68,155.460007,0.521032396
10/15/07,18.139999,156.270004,-1.190247618
10/16/07,20.07,154.410004,0.369141885
10/17/07,18.76,154.979996,-0.987223538
10/18/07,19.16,153.449997,-0.234604762
10/19/07,19.15,153.089996,-2.763077347
10/22/07,23.889999,148.860001,1.74661157
10/23/07,21.290001,151.460007,-0.165060074
10/24/07,21.16,151.210007,0.290977435
10/25/07,20.84,151.649994,0.929775177
10/26/07,19.84,153.059998,0.568401288
10/29/07,19.93,153.929993,-0.311827468
10/30/07,20.459999,153.449997,0.345388733
10/31/07,20.530001,153.979996,-0.448112104
11/1/07,19.889999,153.289993,-1.148146703
11/2/07,22.559999,151.529999,-1.247277775
11/5/07,25.25,149.639999,0.815291371
11/6/07,23.5,150.860001,-0.278403153
11/7/07,23.15,150.440002,-1.628554219
11/8/07,26.450001,147.990005,-1.554161039
11/9/07,27.959999,145.690002,-0.329463239
11/12/07,30.57,145.210007,0.11017698
11/13/07,27.469999,145.369995,2.648418609
11/14/07,23.35,149.220001,-1.775897321
11/15/07,26.959999,146.570007,-0.177395775
11/16/07,27.040001,146.309998,-0.703984016
11/19/07,26.74,145.279999,-0.867287313
11/20/07,26.120001,144.020004,-0.652688497
11/21/07,26.299999,143.080002,-0.006985602
11/23/07,26.42,143.070007,0.950573798
11/26/07,26.459999,144.429993,-1.862485723
11/27/07,28.139999,141.740005,1.728514825
11/28/07,25.139999,144.190002,1.685271493
11/29/07,24.59,146.619995,1.650523859
11/30/07,22.67,149.039993,-0.570310682
12/3/07,23.59,148.190002,-1.032456967
12/4/07,24.299999,146.660004,0.865940928
12/5/07,22.719999,147.929993,0.473204917
12/6/07,22.68,148.630005,1.877139814
12/7/07,20.690001,151.419998,-0.092457404
12/10/07,21.16,151.279999,0.568482288
12/11/07,20.690001,152.139999,-0.709873148
12/12/07,20.82,151.059998,-1.813842868
12/13/07,23.530001,148.320007,-0.26295441
12/14/07,23.530001,147.929993,-0.892308567
12/17/07,24.129999,146.610001,-0.347858261
12/18/07,23.700001,146.100006,-0.109516765
12/19/07,22.620001,145.940002,0.616687671
12/20/07,21.02,146.839996,0.360936403
12/21/07,19.82,147.369995,0.983926206
12/24/07,19.08,148.820007,-0.114240688
12/26/07,19.370001,148.649994,0.248913565
12/27/07,19.15,149.020004,-0.322111788
12/28/07,19.59,148.539993,-0.969427136
12/31/07,21.870001,147.100006,-0.387496245
1/2/08,22.58,146.529999,-1.105572245
1/3/08,23.110001,144.910004,-1.083436586
1/4/08,23.5,143.339996,-1.067390849
1/7/08,24.620001,141.809998,0.190398423
1/8/08,23.27,142.080002,-2.104452392
1/9/08,25.610001,139.089996,0.424183634
1/10/08,24.559999,139.679993,0.787518653
1/11/08,24.040001,140.779999,0.269928259
1/14/08,23.76,141.160004,-0.97053766
1/15/08,24.1,139.789993,-1.738316133
1/16/08,23.9,137.360001,0.327604104
1/17/08,24.110001,137.809998,-2.227699764
1/18/08,27.549999,134.740005,-5.588545139
1/22/08,35.119999,127.209999,-0.094334566
1/23/08,33.84,127.089996,5.814777113
1/24/08,28.07,134.479996,1.509517445
1/25/08,26.190001,136.509995,-2.380778052
1/28/08,29.67,133.259995,2.131180479
1/29/08,26.610001,136.100006,-0.382074928
1/30/08,27.530001,135.580002,-1.607912648
1/31/08,28.780001,133.399994,3.403304501
2/1/08,25.66,137.940002,0.920693767
2/4/08,25.09,139.210007,-2.348972657
2/5/08,27.200001,135.940002,-1.000441356
2/6/08,27.75,134.580002,-2.065685064
2/7/08,29.51,131.800003,0.978750357
2/8/08,27.98,133.089996,0.007521226
2/11/08,29.139999,133.100006,1.359878226
2/12/08,26.559999,134.910004,0.815351692
2/13/08,25.67,136.009995,0.691127148
2/14/08,24.639999,136.949997,-1.788971927
2/15/08,25.58,134.5,1.650558364
2/19/08,25.389999,136.720001,-1.996778803
2/20/08,25.6,133.990005,1.992685201
2/21/08,24.42,136.660004,-1.236647849
2/22/08,24.99,134.970001,0.42231014
2/25/08,24.059999,135.539993,0.892730605
2/26/08,23.440001,136.75,0.592320293
2/27/08,21.9,137.559998,-0.232620678
2/28/08,22.690001,137.240005,-1.194986112
2/29/08,23.540001,135.600006,-1.814164374
3/3/08,27.540001,133.139999,-0.68349332
3/4/08,27.190001,132.229996,0.899948602
3/5/08,25.52,133.419998,-0.329787143
3/6/08,25.450001,132.979996,-2.413890883
3/7/08,28.52,129.770004,0.053935423
3/10/08,28.129999,129.839996,0.677761111
3/11/08,27.25,130.720001,1.545290686
3/12/08,26.389999,132.740005,-2.357995994
3/13/08,27.219999,129.610001,2.438085777
3/14/08,27.309999,132.770004,-4.66973248
3/17/08,35.139999,126.57,3.199806431
3/18/08,32.240002,130.619995,2.694843159
3/19/08,25.780001,134.139999,-3.049050269
3/20/08,29.84,130.050003,2.506724279
3/24/08,26.639999,133.309998,1.162705741
3/25/08,25.75,134.860001,-0.296599434
3/26/08,25.75,134.460007,-0.193373484
3/27/08,25.549999,134.199997,-0.901633403
3/28/08,25.809999,132.990005,-1.278300576
3/31/08,25.709999,131.289993,1.767086696
4/1/08,25.610001,133.610001,2.574659063
4/2/08,22.639999,137.050003,-0.795327235
4/3/08,23.84,135.960007,0.853183245
4/4/08,23,137.119995,0.546966181
4/7/08,22.450001,137.869995,-1.218534171
4/8/08,22.42,136.190002,0.308391948
4/9/08,22.360001,136.610001,-0.871095082
4/10/08,22.799999,135.419998,-0.686747167
4/11/08,23.030001,134.490005,-0.966616813
4/14/08,23.459999,133.190002,0.292814771
4/15/08,23.84,133.580002,0.718663711
4/16/08,22.030001,134.539993,1.10005283
4/17/08,21.129999,136.020004,2.146741593
4/18/08,20.370001,138.940002,-0.511016259
4/21/08,20.15,138.229996,-0.028932939
4/22/08,20.469999,138.190002,-0.072368477
4/23/08,20.629999,138.089996,-0.007237309
4/24/08,20.26,138.080002,0.955961747
4/25/08,19.6,139.399994,0.344340761
4/28/08,20.139999,139.880005,-0.350304534
4/29/08,19.860001,139.389999,-0.071745463
4/30/08,20.24,139.289993,-0.653304649
5/1/08,20.780001,138.380005,2.861678607
5/2/08,18.870001,142.339996,-0.906275844
5/5/08,18.68,141.050003,-0.73023678
5/6/08,18.9,140.020004,1.335519888
5/7/08,18.48,141.889999,-1.515254081
5/8/08,19.73,139.740005,-0.815800028
5/9/08,19.98,138.600006,0.46897112
5/12/08,19.17,139.25,1.113108079
5/13/08,17.790001,140.800003,0.1917642
5/14/08,17.98,141.070007,-0.021275961
5/15/08,17.65,141.039993,1.290419803
5/16/08,16.299999,142.860001,-0.0350014
5/19/08,16.469999,142.809998,-0.378120585
5/20/08,17.02,142.270004,-0.32333309
5/21/08,17.639999,141.809998,-1.678305503
5/22/08,18.92,139.429993,-0.272531033
5/23/08,18.58,139.050003,-0.89895719
5/27/08,20.780001,137.800003,0.994190835
5/28/08,19.639999,139.169998,-0.028736797
5/29/08,19.08,139.130005,0.9631251
5/30/08,18.139999,140.470001,-0.455612583
6/2/08,17.83,139.830002,-0.379030961
6/3/08,19.799999,139.300003,-1.148604426
6/4/08,20.639999,137.699997,0.639074088
6/5/08,20.540001,138.580002,0.699957415
6/6/08,18.629999,139.550003,-1.927625899
6/9/08,23.559999,136.860001,-0.869503866
6/10/08,24.370001,135.669998,0.221127003
6/11/08,23.440001,135.970001,-1.007571516
6/12/08,23.610001,134.600006,0.423471006
6/13/08,23.02,135.169998,0.281131172
6/16/08,21.219999,135.550003,1.121360359
6/17/08,20.959999,137.070007,-1.736342656
6/18/08,21.67,134.690002,-0.400926566
6/19/08,22.24,134.149994,-0.976517375
6/20/08,21.58,132.839996,-0.564588996
6/23/08,22.889999,132.089996,-0.787336688
6/24/08,22.690001,131.050003,0.511253708
6/25/08,22.42,131.720001,-0.873059514
6/26/08,22.23,130.570007,-1.753854543
6/27/08,23.75,128.279999,-0.304022453
6/30/08,24.25,127.889999,-1.071234663
7/1/08,25.139999,126.519997,1.794179619
7/2/08,23.4,128.789993,-1.304442962
7/3/08,25.92,127.110001,-0.25175045
7/7/08,25.48,126.790001,-1.419672676
7/8/08,25.719999,124.989998,2.008162285
7/9/08,23.16,127.5,-2.407843137
7/10/08,25.219999,124.43,-0.369684963
7/11/08,25.559999,123.970001,1.040575131
7/14/08,27.49,125.260002,-2.762253668
7/15/08,28.469999,121.800003,-0.287361241
7/16/08,28.190001,121.449997,3.038289083
7/17/08,24.58,125.139999,0.82307736
7/18/08,25.01,126.169998,0.269480863
7/21/08,24.049999,126.510002,-1.075013816
7/22/08,24.02,125.150002,2.189370321
7/23/08,21.23,127.889999,0.351862541
7/24/08,21.309999,128.339996,-1.908989463
7/25/08,23.450001,125.889999,-0.301848442
7/28/08,22.91,125.510002,-1.219025556
7/29/08,24.200001,123.980003,2.524599068
7/30/08,22.030001,127.110001,0.228149632
7/31/08,22.33,127.400002,-0.219779431
8/1/08,22.66,127.120003,-0.849592491
8/4/08,23.530001,126.040001,-0.015871152
8/5/08,22.99,126.019997,1.587055267
8/6/08,21.66,128.020004,-0.046871581
8/7/08,20.23,127.959999,-1.078459683
8/8/08,21.15,126.580002,2.28314027
8/11/08,20.66,129.470001,0.625626009
8/12/08,20.639999,130.279999,-1.143695127
8/13/08,21.57,128.789993,-0.73763262
8/14/08,22.299999,127.839996,1.634853775
8/15/08,20.24,129.929993,0.384822618
8/18/08,19.58,130.429993,-2.307747575
8/19/08,21.76,127.419998,-0.0235434
8/20/08,21.299999,127.389999,-0.502393441
8/21/08,20.43,126.75,1.514791321
8/22/08,19.83,128.669998,0.101037539
8/25/08,18.780001,128.800003,-1.381992204
8/26/08,20.98,127.019997,0.417261858
8/27/08,20.48,127.550003,1.356327683
8/28/08,19.360001,129.279999,0.348079365
8/29/08,19.43,129.729996,0.231251838
9/2/08,20.65,130.029999,-1.653466136
9/3/08,21.99,127.879997,-0.711601518
9/4/08,22.02,126.970001,-2.898322416
9/5/08,24.540001,123.290001,3.852698484
9/8/08,22.219999,128.039993,-0.734141715
9/9/08,22.690001,127.099998,-2.52556967
9/10/08,25.469999,123.889999,-1.428683521
9/11/08,25.379999,122.120003,1.776939033
9/12/08,24.799999,124.290001,-2.140159288
9/15/08,25.66,121.629997,-3.642193628
9/16/08,31.700001,117.199997,2.081913023
9/17/08,31.959999,119.639999,-1.328983629
9/18/08,36.099998,118.050003,7.327398374
9/19/08,33.07,126.699997,-1.775848503
9/22/08,32.400002,124.449997,-2.892727269
9/23/08,33.849998,120.849998,-1.24120813
9/24/08,35.700001,119.349998,0.041896942
9/25/08,35.189999,119.400002,-0.477386927
9/26/08,32.82,118.830002,0.260874354
9/29/08,36.919998,119.139999,-4.725530508
9/30/08,43.77,113.510002,1.550519751
10/1/08,39.389999,115.269997,-0.277609099
10/2/08,39.82,114.949997,-1.818178386
10/3/08,45.220001,112.860001,-5.059364655
10/6/08,45.119999,107.150002,-0.28931964
10/7/08,52.049999,106.839996,-8.723323988
10/8/08,53.68,97.519997,2.194428903
10/9/08,57.57,99.660004,-12.94401112
10/10/08,65.849998,86.760002,8.195021711
10/13/08,69.949997,93.870003,11.53722558
10/14/08,55.099998,104.699997,-6.914993512
10/15/08,55.689999,97.459999,-6.330800393
10/16/08,69.209999,91.290001,0.766783867
10/17/08,67.650002,91.989998,3.652571011
10/20/08,70.400002,95.349998,1.699006853
10/21/08,52.950001,96.970001,-3.887804436
10/22/08,63.119999,93.199997,-3.122313405
10/23/08,68.029999,90.290001,-6.899992171
10/24/08,67.800003,84.059998,2.272190156
10/27/08,79.129997,85.970001,1.593573321
10/28/08,73.300003,87.339996,7.362034915
10/29/08,66.959999,93.769997,2.143544912
10/30/08,69.830002,95.779999,-0.730838387
10/31/08,62.93,95.080002,1.787964834
